"site","year","daynum.tenth","daynum.median","daynum.nintieth","daynum.mean","daynum.range"
1832,2014,78,106,127,108.109223248789,49
1832,2015,53,101,144,102.841949551475,91
1833,2011,82,112,136,112.314344530404,54
1834,2011,67,74,81,77.7886836558141,14
1835,2013,92,116,130,115.810661042856,38
1835,2014,72,88,109,92.0337500482648,37
1835,2015,66,116,162,118.71220224518,96
1836,2013,87,100,129,108.594417875352,42
1836,2014,80,93,115,99.2719395849041,35
1836,2015,96,107,123,111.357205991431,27
1837,2013,98,116,140,120.035325868158,42
1837,2014,85,112,129,112.570700608711,44
1837,2015,85,108,144,115.481181586263,59
1838,2013,95,123,151,127.38931368553,56
1839,2013,92,106,128,113.756262335516,36
1839,2014,85,101,122,105.163988993021,37
1839,2015,85,101,130,107.795414020475,45
1840,2013,96,109,128,117.546426284568,32
1840,2014,90,109,130,111.011338286622,40
1840,2015,95,108,134,114.972459248708,39
1841,2013,92,110,130,116.492040042275,38
1841,2014,83,111,126,109.203286049674,43
1841,2015,91,108,134,112.688099712454,43
1842,2013,101,132,158,131.014708938052,57
1842,2014,57,105,144,103.421817523551,87
1842,2015,67,109,155,112.927530038891,88
1843,2014,72,85,111,93.0095314034684,39
1843,2015,76,90,109,95.4735560211282,33
1844,2014,67,95,126,97.7555958231116,59
1844,2015,74,121,158,119.508303664845,84
1845,2014,88,100,121,106.215727664229,33
1845,2015,82,99,130,108.371017245134,48
1846,2014,74,92,130,102.484521897301,56
1846,2015,81,109,140,113.123924172795,59
1847,2014,78,93,114,101.043563128363,36
1847,2015,86,101,122,109.586860191899,36
1848,2015,79,110,137,112.300961073722,58
1849,2015,90,101,137,111.741490769865,47
1850,2015,76,96,116,100.328749522385,40
1851,2015,81,109,133,112.085557680644,52
1852,2015,102,116,137,122.360316133379,35
1900,1996,76,106,137,108.981370674923,61
1900,1997,75,109,127,105.850067031636,52
1900,1998,96,109,124,114.666510772403,28
1900,1999,101,117,128,116.693590229981,27
1900,2000,102,109,122,113.662673415645,20
1901,1993,88,109,135,113.30824702461,47
1901,1994,93,114,128,114.586878372823,35
1901,1995,86,100,120,105.671850170452,34
1901,1996,88,104,125,110.164430622755,37
1901,1997,92,110,129,113.546626312096,37
1901,1998,88,110,123,111.346239935358,35
1901,1999,87,99,121,106.445347145723,34
1901,2000,86,106,129,109.126713008968,43
1901,2003,82,98,116,101.65216124915,34
1901,2006,85,102,123,106.131818366079,38
1901,2008,83,102,123,108.857477981634,40
1901,2009,74,95,123,99.8593033487036,49
1901,2011,70,95,122,100.656806581882,52
1901,2013,90,118,151,123.076635126617,61
1901,2015,79,95,124,102.360113137881,45
1902,2006,83,95,116,101.23429063333,33
1902,2007,80,104,123,105.856271383425,43
1902,2008,84,109,137,112.358661955929,53
1902,2009,81,95,130,104.929241723765,49
1903,1990,77,101,106,97.2225312175595,29
1903,1991,98,118,132,119.602919412176,34
1903,1992,64,87,118,94.5544111803543,54
1903,1993,80,104,137,108.133581347654,57
1903,1994,91,108,128,109.453932379695,37
1903,1995,74,107,142,111.734115038513,68
1903,1996,98,112,125,114.380417632332,27
1903,1997,88,111,129,112.154542226186,41
1903,1998,102,122,139,122.18880391051,37
1903,1999,88,109,133,112.806497123038,45
1903,2000,94,111,130,113.560315261976,36
1903,2001,92,106,130,113.185245273412,38
1904,1997,62,109,158,112.44830003113,96
1904,1998,96,116,144,122.246272043556,48
1904,1999,87,99,129,108.093331049154,42
1904,2000,95,116,127,119.330693247793,32
1904,2003,75,98,130,102.073969576473,55
1904,2006,91,109,137,114.959207903741,46
1904,2007,74,110,150,115.837749670261,76
1904,2008,95,121,144,124.618870565298,49
1904,2009,84,109,141,113.555222860869,57
1904,2011,82,123,151,121.299762164486,69
1904,2013,95,116,142,122.267974729425,47
1904,2014,78,100,120,102.513491394695,42
1905,1988,90,109,127,112.853178632788,37
1905,1989,80,85,106,95.0451540114308,26
1905,1991,101,118,130,121.084930638635,29
1905,1992,82,103,133,109.235911082298,51
1905,1993,87,109,123,110.287736779618,36
1905,1994,93,109,121,109.680445163966,28
1905,1995,86,99,113,104.647003513339,27
1905,1996,97,106,122,114.748388194763,25
1905,1997,81,100,120,105.15638405285,39
1905,1998,95,110,127,114.124862021275,32
1905,1999,75,94,114,94.8253416474537,39
1905,2000,95,110,127,113.497896538011,32
1905,2001,95,103,123,110.328353125294,28
1905,2002,85,104,123,107.604884138725,38
1905,2003,82,97,117,100.642242713806,35
1905,2004,86,102,120,106.695636609943,34
1905,2005,85,101,124,106.226272930615,39
1905,2006,90,102,115,106.32523757269,25
1905,2007,74,95,112,95.7585136404919,38
1905,2008,80,92,117,100.546581090132,37
1905,2009,82,95,111,97.2725700106753,29
1905,2011,72,87,106,92.7054703669616,34
1905,2013,97,109,125,113.94334600383,28
1905,2014,83,95,113,99.466573179202,30
1905,2015,90,100,116,106.171811575117,26
1906,1996,96,108,122,112.068224703233,26
1906,1997,85,106,128,110.301573948542,43
1906,1998,98,110,123,111.668993699713,25
1906,1999,89,100,120,108.16237408336,31
1906,2000,95,118,137,118.281233736565,42
1906,2006,89,99,121,105.582412784422,32
1906,2007,80,95,113,100.037132281563,33
1906,2008,87,106,133,110.051033008933,46
1906,2009,82,86,106,94.8038791221782,24
1906,2011,72,87,131,99.8533333428151,59
1906,2013,109,123,144,127.698183719177,35
1906,2014,82,88,115,97.4354785857362,33
1906,2015,79,96,116,101.09069773547,37
1907,1998,79,106,127,108.228627520978,48
1907,1999,79,99,122,102.299453553584,43
1907,2000,80,99,122,104.989253485198,42
1907,2001,92,107,122,110.886555462671,30
1907,2002,85,105,133,108.372080103819,48
1907,2003,81,100,131,105.333017050657,50
1907,2014,74,103,117,101.689411936419,43
1907,2015,81,98,122,103.931735629759,41
1908,1998,74,102,122,101.480698450555,48
1908,1999,81,93,117,98.8238703401029,36
1908,2000,90,102,117,106.085545446359,27
1908,2003,82,98,122,101.792004927506,40
1908,2006,84,95,116,103.591967693317,32
1908,2007,84,97,116,101.645322640184,32
1908,2008,84,102,116,102.705718910997,32
1908,2009,46,88,130,92.4175655120345,84
1908,2011,74,95,109,96.1633588790165,35
1908,2014,82,88,95,92.8833998238408,13
1909,1996,94,106,125,112.111269591484,31
1909,1997,97,113,128,114.922364783324,31
1909,1998,94,111,122,112.098230148755,28
1909,1999,85,102,120,104.935356950201,35
1909,2000,93,110,121,111.608654367849,28
1911,1996,95,116,132,118.204262743398,37
1911,1997,96,110,125,112.699450850564,29
1911,1998,89,110,123,111.102614821996,34
1911,1999,87,102,122,106.958278933715,35
1911,2000,81,102,128,106.837425898049,47
1911,2006,84,104,127,107.821380119547,43
1911,2007,89,105,126,109.648561172814,37
1911,2008,89,109,128,113.952505150294,39
1911,2009,84,101,124,108.058898863193,40
1911,2011,84,101,123,103.682250178226,39
1911,2013,97,104,131,113.291654716185,34
1911,2014,82,98,114,101.63035264394,32
1911,2015,86,102,124,107.676315056501,38
1912,1996,91,109,133,112.259927188879,42
1912,1997,88,110,131,111.597945465805,43
1912,1998,88,109,137,115.54061886757,49
1912,1999,87,101,120,105.227368413358,33
1912,2000,88,109,127,112.236972093549,39
1912,2006,85,99,137,110.2360241199,52
1914,1996,88,101,123,107.869585404992,35
1914,1997,84,105,133,108.024930137306,49
1914,1998,91,111,136,117.05848957322,45
1914,1999,84,102,120,105.471663865837,36
1915,1999,92,102,116,106.33618344301,24
1916,1997,88,102,126,107.39965422111,38
1918,1996,93,109,127,114.760587992242,34
1918,1997,90,110,120,108.68078210333,30
1918,1998,104,115,128,119.479732364639,24
1918,1999,86,107,120,109.403361793471,34
1918,2000,88,107,129,109.70920029495,41
1918,2002,95,107,120,112.463898003034,25
1920,2006,89,99,113,102.180540295307,24
1920,2007,87,107,120,108.126760550812,33
1920,2008,85,106,123,106.813108954743,38
1920,2009,73,85,106,93.06484087321,33
1920,2011,68,85,106,90.2749575844683,38
1920,2013,96,106,120,110.11231688863,24
1920,2014,78,93,113,97.8927109854208,35
1920,2015,85,94,114,101.023071185567,29
1921,1996,87,108,126,110.33897483697,39
1921,1997,78,106,137,110.373870102649,59
1921,1998,99,116,131,119.171384268471,32
1921,1999,87,109,123,107.879252455513,36
1921,2003,96,109,121,109.384715102382,25
1922,1986,90,103,131,110.618298179573,41
1922,1987,89,113,137,116.299445466461,48
1922,1989,76,95,113,95.8726921241074,37
1922,1990,77,98,112,97.6843615603817,35
1922,1992,60,102,145,106.180749844903,85
1922,1993,81,102,136,111.433662484453,55
1922,1994,88,101,121,107.805491957536,33
1922,1995,86,99,114,103.388412864474,28
1922,1996,87,102,119,105.575469020855,32
1922,1997,81,100,113,101.475872244678,32
1922,1998,85,99,115,105.48357839192,30
1922,1999,85,94,114,101.060135998494,29
1922,2000,89,102,122,109.076023110215,33
1922,2001,88,103,117,106.883334277603,29
1922,2002,85,104,115,103.775794682767,30
1922,2003,75,97,111,96.073875373585,36
1922,2004,80,109,120,107.021181852336,40
1922,2005,80,92,106,98.3634743266754,26
1922,2006,90,102,115,102.968625145387,25
1922,2007,78,88,112,94.0809698095891,34
1922,2008,79,92,111,100.979606704461,32
1922,2009,74,86,111,93.0093772635337,37
1922,2011,72,81,101,87.5095032254488,29
1922,2013,97,104,123,110.938345428364,26
1922,2014,83,95,113,101.572267249402,30
1922,2015,79,95,116,100.347040332068,37
1925,1999,95,109,144,119.465026036897,49
1925,2000,89,104,132,110.848561629865,43
1925,2006,81,99,120,103.917096266419,39
1925,2007,87,107,134,113.370370343676,47
1925,2008,92,106,128,111.788045345919,36
1925,2009,82,85,106,94.7143370185266,24
1925,2011,81,94,122,103.23205373519,41
1925,2013,99,113,141,117.246070323542,42
1925,2014,73,90,120,97.4366350176239,47
1925,2015,81,94,107,96.5353544950441,26
1926,2006,77,101,137,109.321708965389,60
1926,2007,87,107,137,112.769230694441,50
1926,2008,92,113,138,116.698856379354,46
1926,2009,85,95,138,102.615872278006,53
1926,2011,74,102,149,109.296865870019,75
1926,2013,99,113,141,119.577733820283,42
1926,2014,78,93,127,100.843484930271,49
1926,2015,85,94,114,101.898287462979,29
1927,1999,81,95,138,105.480140260538,57
1927,2000,67,109,145,109.531907982211,78
1927,2006,81,94,107,97.895442801943,26
1927,2007,92,123,155,127.199999857859,63
1927,2008,85,113,144,116.410107836394,59
1927,2009,82,85,113,95.9680907910804,31
1927,2011,82,102,127,107.921125657231,45
1927,2013,92,106,127,112.635582427984,35
1927,2014,73,88,113,92.459610387136,40
1927,2015,81,94,129,104.463715092764,48
1928,2006,77,94,115,96.77381325728,38
1928,2007,81,104,113,102.875000056372,32
1928,2008,92,113,128,116.66913438491,36
1928,2009,82,85,127,97.2574738651516,45
1928,2011,74,94,122,99.1364535999638,48
1928,2013,92,106,127,113.999625658751,35
1928,2014,69,88,120,94.3335624696916,51
1928,2015,81,94,124,100.812848901501,43
1930,1998,91,109,132,113.827738988349,41
1932,1996,102,113,137,118.859363848264,35
1932,1997,71,99,128,105.561893353952,57
1932,1998,98,110,134,117.200913564203,36
1932,1999,86,108,128,112.814159294848,42
1932,2000,87,110,134,112.12906037601,47
1932,2001,100,119,127,118.524999994872,27
1932,2002,85,117,136,117.449907624676,51
1932,2003,81,106,127,108.47337276543,46
1932,2004,93,114,136,117.83124999342,43
1932,2005,85,106,120,108.729729720635,35
1932,2006,90,103,126,107.043795618378,36
1932,2007,80,105,127,107.144329657807,47
1932,2008,92,115,137,119.5060679959,45
1932,2009,82,101,127,108.307248208841,45
1934,2003,78,95,121,102.295201285442,43
1934,2006,81,95,121,103.876710164805,40
1934,2007,80,100,121,104.714727305159,41
1934,2008,89,112,121,109.872439337457,32
1934,2009,82,100,123,103.074868779018,41
1935,1996,102,116,130,117.042470326946,28
1935,2003,82,110,131,109.843905624749,49
1935,2004,103,122,136,126.766263515899,33
1935,2005,93,106,135,112.620369093198,42
1935,2006,85,106,127,109.247955617277,42
1935,2007,78,112,147,116.633692574346,69
1935,2008,92,130,144,126.156542495086,52
1935,2009,93,114,141,118.774859347468,48
1935,2013,100,115,128,116.354069789094,28
1935,2014,78,92,113,99.1596761727243,35
1935,2015,85,100,123,105.933049377524,38
1936,1997,93,110,128,113.312433541559,35
1936,1998,104,114,139,120.705637679952,35
1936,1999,93,107,120,111.726998853698,27
1936,2000,94,107,129,115.308754290913,35
1936,2001,95,112,127,114.230721818403,32
1936,2002,102,108,120,114.542618124896,18
1936,2003,86,100,113,103.701030278001,27
1936,2004,83,104,120,105.357149514501,37
1937,2006,83,102,130,108.934460842681,47
1937,2007,80,104,123,106.027827661115,43
1937,2008,84,102,133,107.922409891667,49
1937,2009,82,97,125,103.518688498444,43
1937,2011,75,93,131,100.555750766309,56
1937,2013,95,106,137,113.998599730643,42
1937,2014,78,98,123,101.67983478182,45
1937,2015,82,102,131,108.991942153177,49
1938,1995,74,91,110,98.1876645077378,36
1938,1996,85,106,127,107.255144642115,42
1938,1997,53,74,113,85.5417062727332,60
1938,1998,73,98,106,97.2469349440514,33
1938,1999,79,86,106,93.3752793738815,27
1939,1997,93,99,119,109.746156076177,26
1939,1998,88,104,126,111.110586297607,38
1939,1999,67,92,113,96.9948496418431,46
1940,1996,87,102,120,106.269895149579,33
1940,1997,78,104,120,103.416759838614,42
1940,1998,88,99,121,107.518099942507,33
1940,1999,84,103,116,103.238470572302,32
1940,2000,88,102,122,106.050962696858,34
1940,2006,81,94,115,100.776185035943,34
1940,2007,74,88,109,94.8570656821356,35
1940,2008,80,105,133,107.609974976059,53
1940,2009,83,93,114,99.5239496875964,31
1940,2011,64,80,109,87.0487804396774,45
1940,2013,98,107,133,114.158888792807,35
1940,2014,73,85,108,92.4964807585719,35
1940,2015,78,92,106,95.9559131235147,28
1941,1996,86,106,129,110.87063879787,43
1941,1997,79,97,124,102.10903464422,45
1941,1998,86,106,131,111.065133844502,45
1941,1999,88,99,121,104.680548521623,33
1941,2000,88,103,120,107.567212435772,32
1941,2006,79,93,107,100.928571416764,28
1941,2007,78,99,116,99.8568878919663,38
1941,2008,79,99,121,103.319358990482,42
1941,2009,74,81,106,91.7053571460581,32
1941,2011,64,86,116,92.4821428488404,52
1941,2013,98,107,128,114.893167447783,30
1941,2014,73,93,120,97.8725490165626,47
1941,2015,86,100,120,105.856529189067,34
1942,1997,78,100,126,104.8194969407,48
1942,1998,89,102,126,107.263570441031,37
1942,1999,83,95,110,99.7304525286367,27
1942,2000,88,109,123,111.49331468952,35
1942,2003,84,97,118,101.642858263034,34
1942,2005,87,95,117,101.59783828002,30
1942,2006,78,100,114,102.071589831147,36
1942,2007,71,98,119,100.119070720004,48
1942,2008,83,99,123,105.174733997008,40
1942,2009,82,97,123,100.913753979784,41
1942,2013,96,107,130,114.953968524618,34
1942,2014,81,103,125,106.350216792852,44
1942,2015,89,101,123,106.615384595146,34
1943,1999,86,111,124,110.179233623094,38
1943,2000,88,102,129,110.914140773996,41
1943,2001,87,104,123,108.570639822631,36
1943,2002,89,108,123,109.669946938639,34
1943,2003,75,90,118,97.3951612940105,43
1943,2004,83,104,124,105.102286509326,41
1943,2005,83,88,112,96.9256469743136,29
1943,2006,82,103,123,105.252149575002,41
1943,2007,74,88,109,93.2481409076651,35
1943,2008,81,112,129,111.162702751165,48
1943,2009,75,88,101,90.3053526588296,26
1943,2011,67,81,123,91.1617486316327,56
1943,2013,96,109,130,115.094432010097,34
1943,2014,80,94,115,99.8498511108252,35
1943,2015,81,92,123,101.611322301787,42
1945,1997,92,113,130,115.028750266149,38
1945,1998,104,118,136,122.185740646629,32
1945,1999,93,106,120,108.834635750047,27
1945,2000,91,102,122,109.980625641521,31
1945,2003,98,112,118,111.326086952157,20
1945,2006,91,95,103,97.4545454630312,12
1945,2007,80,95,115,100.999999959871,35
1945,2008,87,112,128,112.946300415093,41
1945,2009,81,111,137,113.157796556987,56
1945,2011,53,95,131,96.6250632051043,78
1945,2013,96,109,123,114.097969034708,27
1945,2014,78,105,130,108.437749421422,52
1945,2015,67,102,144,106.841779521791,77
1950,1994,39,84,123,85.6301495358501,84
1950,1998,61,105,139,104.799729912723,78
1951,1999,86,117,137,116.134427484287,51
1951,2000,95,122,152,124.223234383987,57
1954,1999,88,101,116,102.792949053117,28
1954,2000,86,99,121,105.575220618129,35
1954,2001,85,104,123,108.269361523357,38
1954,2002,85,110,120,110.511695798369,35
1954,2003,76,92,113,97.3225597419827,37
1954,2004,90,96,113,102.990689153966,23
1954,2005,84,100,124,103.276079485792,40
1954,2006,84,92,115,100.679419927249,31
1954,2007,80,96,115,99.469696936314,35
1954,2008,87,104,121,106.490002883745,34
1954,2009,82,96,116,99.0812823117364,34
1955,2002,86,106,133,112.762455489301,47
1955,2003,84,101,124,106.400135895839,40
1956,2002,81,123,155,122.977645121524,74
1956,2003,96,112,128,116.159567555033,32
1957,1999,77,85,116,95.5184408295318,39
1958,2000,88,102,113,102.318181808925,25
1959,1999,97,109,123,110.539828814609,26
1960,1997,93,116,139,118.275371691402,46
1961,2000,88,107,137,115.795849706648,49
1962,2000,88,101,137,113.297621852848,49
1962,2001,93,108,138,114.500000001213,45
1962,2002,95,113,128,115.503816788477,33
1962,2003,95,101,120,105.787234043917,25
1964,2003,87,101,114,104.378219167502,27
1965,2003,86,110,133,113.927497193572,47
1965,2005,87,99,122,106.191082793842,35
1965,2006,85,107,128,107.866904346178,43
1965,2007,78,99,120,104.770968071274,42
1965,2008,87,112,130,114.796205069505,43
1965,2009,82,95,125,104.258176416516,43
1965,2011,74,92,130,99.6872006914936,56
1965,2013,104,118,130,119.148546855281,26
1965,2014,85,106,127,109.574506475513,42
1965,2015,86,101,121,105.998621285001,35
1966,2003,86,104,127,108.680476776059,41
1966,2005,87,100,121,105.259549062563,34
1966,2006,85,102,113,105.922794152863,28
1966,2007,92,106,120,109.166205586797,28
1966,2008,89,109,130,110.981843678362,41
1966,2009,82,102,124,104.683245278662,42
1966,2011,80,100,127,104.81668564683,47
1966,2013,97,118,140,122.010526511408,43
1966,2014,90,103,131,110.352242002932,41
1966,2015,88,102,123,108.567404617892,35
1967,1999,93,108,120,112.70831476687,27
1967,2003,90,103,124,111.141439582905,34
1968,2003,76,103,124,103.223728269751,48
1968,2006,86,105,126,106.454525415461,40
1968,2007,73,98,121,102.083003957252,48
1968,2008,91,112,137,116.44930749591,46
1968,2009,82,95,124,102.301576012278,42
1968,2011,64,87,115,91.7494578539261,51
1968,2013,98,110,134,117.112903225667,36
1968,2014,78,107,120,106.303876189699,42
1968,2015,79,109,137,112.213131493255,58
1969,2003,74,100,137,108.13322673732,63
1970,1999,94,108,122,112.67059221693,28
1970,2000,93,109,135,114.641872748535,42
1970,2003,82,98,115,99.8554214214034,33
1970,2006,90,103,120,106.911687939391,30
1970,2007,90,105,125,109.874835332588,35
