SITENO,GRIDREF,EAST,NORTH,LATITUDE,LONGITUDE,LENGTH,COUNTRY,COUNTY,HABITAT1,HABITAT2
1838,SX423682,242300,68200,50.4917544615376,-4.2235307306232,2938,England,Cornwall and Isles of Scilly,39,17
1839,SX257514,225700,51400,50.3371388546094,-4.44996444489061,,England,Cornwall and Isles of Scilly,,
1840,SW710180,171000,18000,50.0185049044577,-5.19739550588437,,England,Cornwall and Isles of Scilly,,
1841,SW890378,189000,37800,50.2029903507535,-4.95743307989949,2000,England,Cornwall and Isles of Scilly,9,
1842,SW918375,191800,37500,50.2012875096889,-4.91808602347482,1500,England,Cornwall and Isles of Scilly,3,
1843,SW761181,176100,18100,50.0213416848651,-5.12637328695616,1610,England,Cornwall,16,25
1844,SX103913,210300,91300,50.6908087581884,-4.68641063547917,450,England,Cornwall,26,17
1845,SW661392,166100,39200,50.2069546789425,-5.27866753402547,650,England,Cornwall,32,33
1846,SS246117,224600,111700,50.8785724792598,-4.49390228011762,2240,England,Cornwall,17,20
1847,SW795485,179500,48500,50.2956163507407,-5.09658424576211,1000,England,Cornwall,,
1848,SX438490,243800,49000,50.3206504794335,-4.19483343425459,1531,England,,16,15
1849,SW397223,139700,22300,50.0442498149842,-5.63637384046746,2800,England,,16,23
1850,SS256095,225600,109500,50.8591103835411,-4.4786528046746,1058,England,,26,19
1851,SS244118,224400,111800,50.8794101134752,-4.49679036236526,1300,England,,17,
1852,SW938800,193800,80000,50.5837071730128,-4.91341963680785,3500,England,,16,25
1900,TQ340986,534000,198600,51.6697084189128,-0.0620424683385867,,England,Hertfordshire,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc,Dry semi/unimproved (flower rich) neutral grassland
1901,TL16101490,516100,214900,51.8202020256038,-0.315347360050103,2478,England,Hertfordshire,Wet and dry heathland/ dry heather moorland,Dry scrub/shrub thickets
1902,TL20300510,520300,205100,51.7312319197465,-0.25782992492113,,England,Hertfordshire,Seasonally wet and wet marshy grasslands,Small man made woodlands
1903,TL24600360,524600,203600,51.7168109677707,-0.196127337664352,2000,England,Hertfordshire,Dry semi/unimproved (flower rich) neutral grassland,Mature mixed broadleaved and coniferous woodland
1904,SP95201290,495200,212900,51.8061756768796,-0.619058040842761,1200,England,Hertfordshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1905,TQ19908730,519900,187300,51.5713284519091,-0.26972375914876,1900,England,Outer London,Recently felled areas/early stage woodland and coppice,Dry semi/unimproved (flower rich) neutral grassland
1906,TL230170,523000,217000,51.8375996791438,-0.214530490125234,3100,England,Hertfordshire,Dry semi/unimproved (flower rich) neutral grassland,Small man made woodlands
1907,TQ28909720,528900,197200,51.6583193949063,-0.136274161076119,2205,England,Outer London,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
1908,SP900149,490000,214900,51.8250165061562,-0.693946138907474,,England,Hertfordshire,Dry semi/unimproved (flower rich) neutral grassland,Inland swamp/fen stands without open water (e.g. reed and sedgebeds)
1909,TL07401700,507400,217000,51.8408184225371,-0.440883213236494,4000,England,Hertfordshire,Mature broadleaved woodland,Hedgerows
1911,TL44302570,544300,225700,51.9106793955975,0.0980904769517226,1800,England,Hertfordshire,Wet and dry heathland/ dry heather moorland,Dry scrub/shrub thickets
1912,SP930105,493000,210500,51.7849710974026,-0.651604655565425,1895,England,Hertfordshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature broadleaved woodland
1914,TQ08207270,508200,172700,51.4424540374853,-0.442976190570871,4050,England,Hertfordshire,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
1915,TL27602160,527600,221600,51.8779088076846,-0.146094975519299,1600,England,Hertfordshire,Small man made woodlands,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1916,TL19201470,519200,214700,51.8177516703187,-0.270455926628071,,England,Hertfordshire,Mature broadleaved woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1918,TL14601640,514600,216400,51.8339940345918,-0.336606261957948,2500,England,Hertfordshire,Hedgerows,Small man made woodlands
1920,TL35304040,535300,240400,52.0450394802939,-0.0268841608097694,,England,Hertfordshire,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc,Dry semi/unimproved (flower rich) chalk/limestone grassland
1921,TL20903380,520900,233800,51.9890506262897,-0.23910050891464,,England,Hertfordshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set aside)
1922,TQ19508760,519500,187600,51.5741098873374,-0.275391270128805,3550,England,Outer London,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
1925,TL34804010,534800,240100,52.0424653964794,-0.0342894629745394,,England,Hertfordshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Missing
1926,TL34903980,534900,239800,52.0397451569089,-0.0329505395023926,,England,Hertfordshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1927,TL33303960,533300,239600,52.0383348969283,-0.0563443736276641,,England,Hertfordshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1928,TL33303950,533300,239500,52.0374362464887,-0.0563833615638616,,England,Hertfordshire,Dry scrub/shrub thickets,Dry semi/unimproved (flower rich) chalk/limestone grassland
1930,TL25801080,525800,210800,51.7812535746423,-0.176158845404543,,England,Hertfordshire,Dry semi/unimproved (flower rich) neutral grassland,Fen/swamp/marsh vegetation of inland freshwater edges
1932,TQ09108430,509100,184300,51.5465552511092,-0.426443204694409,1550,England,Outer London,Mature broadleaved woodland,Seasonally wet and wet marshy grasslands
1934,TL22102080,522100,220800,51.8719502922743,-0.226245399893378,4250,England,Hertfordshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Mature mixed broadleaved and coniferous woodland
1935,TL24602340,524600,223400,51.8947646509365,-0.189008058670898,2800,England,Hertfordshire,Mature broadleaved woodland,Dry semi/unimproved (flower rich) neutral grassland
1936,TL11601400,511600,214000,51.813029440266,-0.380905296569494,4000,England,Hertfordshire,Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set aside),Hedgerows
1937,TL20400530,520400,205300,51.7330080440871,-0.256313267665207,,England,Hertfordshire,Wet and dry heathland/ dry heather moorland,Dry semi/unimproved acid grassland
1938,TL21900040,521900,200400,51.6886430151675,-0.236314836786447,,England,Hertfordshire,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc,Mature broadleaved woodland
1939,TQ35309100,535300,191000,51.6010951624009,-0.0461912297948837,,England,Inner London,Missing,10
1940,TL34701430,534700,214300,51.8106356478694,-0.0458457595489303,3200,England,Hertfordshire,Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set aside),Small man made woodlands
1941,TL34401060,534400,210600,51.777456528862,-0.0516292685098116,2800,England,Hertfordshire,Mature broadleaved woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1942,TL13100090,513100,200900,51.6949793694586,-0.363415566041191,4100,England,Hertfordshire,Mature broadleaved woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1943,TQ10107790,510100,177900,51.4888312121981,-0.414025895404998,2900,England,Outer London,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Mature mixed broadleaved and coniferous woodland
1945,TQ31708810,531700,188100,51.5758851441961,-0.0992343864466565,780,England,Inner London,Small man made woodlands,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1950,TQ260967,526000,196700,51.6544832542452,-0.178361514518701,,England,Hertfordshire,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc,Missing
1951,TQ33608680,533600,186800,51.563754476868,-0.0723235306996395,,England,Hertfordshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc
1954,TL07900580,507900,205800,51.740048509687,-0.43711198332279,4160,England,Hertfordshire,Agriculturally improved/re-seeded/ heavily fertilised grassland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1955,TQ10908020,510900,180200,51.5093495663187,-0.401783681912109,1996,England,Outer London,Dry semi/unimproved (flower rich) neutral grassland,Hedgerows
1956,TQ110795,511000,179500,51.5030376337009,-0.400563526312145,1396,England,Outer London,Mature broadleaved woodland,Dry scrub/shrub thickets
1957,TQ15309420,515300,194200,51.6343091230678,-0.333806534469606,,England,Hertfordshire,Missing,
1958,TQ16308950,516300,189500,51.5918574440816,-0.320922131224707,,England,Outer London,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,
1959,TQ10307600,510300,176000,51.4717129790196,-0.411739612375313,,England,Outer London,Missing,-2
1960,TQ10407850,510400,178500,51.4941661393486,-0.409518516608045,,England,Outer London,Mature mixed broadleaved and coniferous woodland,Hedgerows
1961,TQ150790,515000,179000,51.4977433559463,-0.343114675299043,,England,Outer London,Missing,
1962,TQ15707940,515700,179400,51.5011959663669,-0.332902656323193,1700,England,Outer London,Dry semi/unimproved (flower rich) neutral grassland,Dry scrub/shrub thickets
1964,TQ28408710,528400,187100,51.5676589180309,-0.147200155345285,1733,England,Inner London,Missing,
1965,TQ16208430,516200,184300,51.5451376353685,-0.324085118962832,1945,England,Outer London,Mature broadleaved woodland,Dry semi/unimproved acid grassland
1966,TQ16308440,516300,184400,51.5460158895318,-0.322610456439495,1705,England,Outer London,Dry semi/unimproved acid grassland,Hedgerows
1967,TQ120875,512000,187500,51.5747512797225,-0.383614285474218,,England,Outer London,Missing,19
1968,TL03600720,503600,207200,51.7534447528954,-0.498955099944863,2170,England,Hertfordshire,Missing,32
1969,TL11702880,511700,228800,51.9460365136525,-0.374664018083482,,England,Hertfordshire,Missing,
1970,TQ36508230,536500,182300,51.5226178324393,-0.0322523165572572,,England,Inner London,Missing,
1971,TL31701540,531700,215400,51.821236325995,-0.0889234164650874,,England,Hertfordshire,Missing,-1
1974,TL00500650,500500,206500,51.7477171991859,-0.544057023643084,,England,Hertfordshire,Missing,Missing
1976,TL280040,528000,204000,51.7196402166504,-0.146784876713973,,England,Hertfordshire,Missing,Missing
1977,SP91201170,491200,211700,51.7960550540438,-0.677379505965479,,England,Hertfordshire,Missing,Missing
1978,TL47701380,547700,213800,51.8028588329337,0.142402034612829,,England,Hertfordshire,Missing,Missing
1979,TL23501430,523500,214300,51.8132227808274,-0.208239640475784,,England,Hertfordshire,Missing,Missing
1980,TL07300480,507300,204800,51.7311748991052,-0.446107673562253,1700,England,Hertfordshire,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
1981,TQ20107360,520100,173600,51.4481449977425,-0.271506474463118,,England,Greater London,,
1982,TL22301210,522300,212100,51.793713678256,-0.226416734544135,,England,Hertfordshire,-1,-1
1983,TL16903030,516900,230300,51.9584497009395,-0.298524227490386,,England,Hertfordshire,,
1984,TL26502650,526500,226500,51.9221970239623,-0.160269481092828,1400,England,Hertfordshire,26,38
1985,TQ36308240,536300,182400,51.5235648599533,-0.035094944806505,,England,Greater London,,
1987,TQ27108740,527100,187400,51.5706498326067,-0.165840099215041,2350,England,Greater London,Mature broadleaved woodland,Dry semi/unimproved acid grassland
1989,TL47301930,547300,219300,51.8523859306926,0.138945054206295,1800,England,Hertfordshire,15,30
1990,TL230135,523000,213500,51.8061429171255,-0.215773944732527,,England,Hertfordshire,,
1991,TQ15908370,515900,183700,51.5398061736483,-0.3286075791302,1210,England,Middlesex,Mature broadleaved woodland,Dry semi/unimproved (flower rich) neutral grassland
1992,TL145310,514500,231000,51.9652407618912,-0.333206611280993,,England,Hertfordshire,Missing,Missing
1993,TL24801840,524800,218400,51.8497827422876,-0.187910371739993,2480,England,Hertfordshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,NA
1994,TL28500430,528500,204300,51.7222220841179,-0.139439164726379,,England,Hertfordshire,Missing,Missing
1997,SP930105,493000,210500,51.7849710974026,-0.651604655565425,,England,Hertfordshire,Missing,Missing
1998,TL23501430,523500,214300,51.8132227808274,-0.208239640475784,,England,Hertfordshire,Missing,Missing
1999,TL335065,533500,206500,51.7408253530239,-0.0662435385908615,400,England,Hertfordshire,Mature broadleaved woodland,Missing
2000,TQ180594,518000,159400,51.3209464497938,-0.306434710056412,1500,England,Surrey,Mature broadleaved woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
2001,TQ25706140,525700,161400,51.3372734222151,-0.19527366966722,1800,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
2003,TQ18505100,518500,151000,51.2453358865701,-0.302049088641945,1740,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
2004,TQ180510,518000,151000,51.2454395664639,-0.309210085063054,1720,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
2006,TQ17705200,517700,152000,51.2544905555114,-0.313177769124941,1985,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
2007,SU93606120,493600,161200,51.3416684809963,-0.656039606948717,2229,England,Surrey,Wet and dry heathland/ dry heather moorland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
2008,TQ320570,532000,157000,51.2962987337783,-0.106503127424081,2592,England,Outer London,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Dry semi/unimproved acid grassland
2010,TQ150501,515000,150100,51.2379621858183,-0.352466068701168,991,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
2011,TQ13504980,513500,149800,51.2355658426263,-0.374041385926708,1165,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
2012,TQ27304860,527300,148600,51.2218673871161,-0.176875668340151,2630,England,Surrey,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Dry semi/unimproved (flower rich) neutral grassland
2013,TQ300575,530000,157500,51.3012530171316,-0.134993877483598,2728,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
2014,TQ09404840,509400,148400,51.2237814924539,-0.433179995403032,661,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature broadleaved woodland
2015,TQ19505330,519500,153300,51.2658015950612,-0.286958866921477,1498,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
2016,TQ190540,519000,154000,51.2721984380348,-0.293889936039025,1750,England,Surrey,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
2017,TQ380617,538000,161700,51.3371166959895,-0.0186695828847785,3400,England,Outer London,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
